path,class_name,label,split,width,height,aspect_ratio,file_size_bytes
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00123.jpg,Soviet modernist architecture,50,train,3024,4032,0.75,1766833
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00360.jpg,Soviet modernist architecture,50,train,774,774,1.0,246121
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00011.jpg,Soviet modernist architecture,50,train,1813,2720,0.6665,1055605
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00115.jpg,Soviet modernist architecture,50,train,2000,3008,0.6649,2287616
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00370.jpg,Soviet modernist architecture,50,train,630,630,1.0,102737
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00142.jpg,Soviet modernist architecture,50,train,500,735,0.6803,142374
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00079.jpg,Soviet modernist architecture,50,train,816,1451,0.5624,411234
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00333.jpg,Soviet modernist architecture,50,train,468,468,1.0,87818
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00304.jpg,Soviet modernist architecture,50,train,1206,2144,0.5625,643394
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00132.jpg,Soviet modernist architecture,50,train,3000,4000,0.75,1883659
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00240.jpg,Soviet modernist architecture,50,train,828,994,0.833,161036
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00331.jpg,Soviet modernist architecture,50,train,1280,846,1.513,382464
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00175.jpg,Soviet modernist architecture,50,train,720,1080,0.6667,248287
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00325.jpg,Soviet modernist architecture,50,train,1280,1280,1.0,367035
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00040.jpg,Soviet modernist architecture,50,train,706,880,0.8023,214728
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00058.jpg,Soviet modernist architecture,50,train,500,500,1.0,127355
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00252.jpg,Soviet modernist architecture,50,train,884,1200,0.7367,297622
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00343.jpg,Soviet modernist architecture,50,train,1620,2160,0.75,1104612
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00239.jpg,Soviet modernist architecture,50,val,1920,2876,0.6676,1291928
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00294.jpg,Soviet modernist architecture,50,val,615,1124,0.5472,205556
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00278.jpg,Soviet modernist architecture,50,val,526,792,0.6641,81246
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00247.jpg,Soviet modernist architecture,50,val,1179,1464,0.8053,364194
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00135.jpg,Soviet modernist architecture,50,val,706,880,0.8023,214728
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00019.jpg,Soviet modernist architecture,50,val,900,1200,0.75,272879
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00083.jpg,Soviet modernist architecture,50,val,1080,1349,0.8006,312512
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00033.jpg,Soviet modernist architecture,50,val,2689,4034,0.6666,3572705
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00000.jpg,Soviet modernist architecture,50,val,800,1057,0.7569,347756
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00107.jpg,Soviet modernist architecture,50,val,4833,3222,1.5,12845488
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00130.webp,Soviet modernist architecture,50,val,800,1067,0.7498,685088
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00310.jpg,Soviet modernist architecture,50,val,1080,1920,0.5625,307543
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00218.jpg,Soviet modernist architecture,50,val,918,990,0.9273,380123
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00077.jpg,Soviet modernist architecture,50,val,1080,1350,0.8,479659
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00213.jpg,Soviet modernist architecture,50,val,500,750,0.6667,50528
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00288.jpg,Soviet modernist architecture,50,val,2800,3496,0.8009,1506798
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00214.jpg,Soviet modernist architecture,50,val,1154,1500,0.7693,274261
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00346.jpg,Soviet modernist architecture,50,val,1080,1300,0.8308,549591
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00068.jpg,Soviet modernist architecture,50,val,3864,5152,0.75,3762081
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00006.jpg,Soviet modernist architecture,50,val,1080,1920,0.5625,470096
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00155.jpg,Soviet modernist architecture,50,val,931,1200,0.7758,306061
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00022.jpg,Soviet modernist architecture,50,val,1572,2048,0.7676,553913
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00021.png,Soviet modernist architecture,50,val,736,736,1.0,916477
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00112.jpg,Soviet modernist architecture,50,val,1280,871,1.4696,375543
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00201.jpg,Soviet modernist architecture,50,val,2360,4190,0.5632,2437081
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00141.jpg,Soviet modernist architecture,50,val,720,1280,0.5625,228357
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00196.jpg,Soviet modernist architecture,50,val,430,645,0.6667,145387
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00047.jpg,Soviet modernist architecture,50,val,774,774,1.0,246121
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00100.jpg,Soviet modernist architecture,50,val,884,1200,0.7367,297622
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00386.jpg,Soviet modernist architecture,50,val,425,640,0.6641,162755
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00073.jpg,Soviet modernist architecture,50,val,1080,1350,0.8,415901
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00136.jpg,Soviet modernist architecture,50,val,1170,760,1.5395,212876
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00225.jpg,Soviet modernist architecture,50,val,520,1023,0.5083,237894
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00347.jpg,Soviet modernist architecture,50,val,500,500,1.0,127355
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00193.jpg,Soviet modernist architecture,50,val,1224,1632,0.75,823110
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00078.jpg,Soviet modernist architecture,50,val,736,1040,0.7077,231062
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00349.jpg,Soviet modernist architecture,50,val,3000,4000,0.75,2063002
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00344.jpg,Soviet modernist architecture,50,val,699,1200,0.5825,309744
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00289.jpg,Soviet modernist architecture,50,val,3024,4032,0.75,3418671
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00280.png,Soviet modernist architecture,50,val,1709,2560,0.6676,6219409
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00018.jpg,Soviet modernist architecture,50,val,770,1200,0.6417,363391
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00263.png,Soviet modernist architecture,50,val,443,502,0.8825,495747
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00359.jpg,Soviet modernist architecture,50,val,2897,4096,0.7073,2003809
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00381.jpg,Soviet modernist architecture,50,val,1031,1280,0.8055,455927
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00383.jpg,Soviet modernist architecture,50,val,1080,1346,0.8024,389484
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00063.jpg,Soviet modernist architecture,50,val,3005,2316,1.2975,1087109
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00299.jpg,Soviet modernist architecture,50,val,960,1280,0.75,500728
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00264.jpg,Soviet modernist architecture,50,val,720,1080,0.6667,285547
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00371.jpg,Soviet modernist architecture,50,val,1080,1350,0.8,415901
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00188.jpg,Soviet modernist architecture,50,val,736,1104,0.6667,194631
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00145.jpg,Soviet modernist architecture,50,val,513,640,0.8016,161710
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00167.jpg,Soviet modernist architecture,50,val,745,747,0.9973,278519
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Soviet modernist architecture/soviet_modernist_architecture_00318.jpg,Soviet modernist architecture,50,val,1080,1350,0.8,739718
